,0
2020-01-25,1423317.7048508732
2020-01-26,1421457.44486875
2020-01-27,1422733.213841966
2020-01-28,1423399.5496967756
2020-01-29,1422091.1661906645
2020-01-30,1421993.6489617808
2020-01-31,1420948.224489382
2020-02-01,1431011.252256892
2020-02-02,1431285.3968741253
2020-02-03,1431416.207261803
2020-02-04,1431817.5468299992
2020-02-05,1433198.3952422678
2020-02-06,1433564.3267179825
2020-02-07,1434258.893595542
2020-02-08,1434254.6717394232
2020-02-09,1434979.4215589617
2020-02-10,1436210.502635585
2020-02-11,1436267.6242223526
2020-02-12,1435518.6545305115
2020-02-13,1434191.0496193538
2020-02-14,1434753.765780984
2020-02-15,1435141.1796946328
2020-02-16,1436009.7393901865
2020-02-17,1436282.3221656093
2020-02-18,1437507.3307237509
2020-02-19,1437364.8834570458
2020-02-20,1437655.6296600688
2020-02-21,1438135.7682340723
2020-02-22,1439491.96693603
2020-02-23,1437545.912457691
2020-02-24,1438174.4857465918
2020-02-25,1437976.8840877058
2020-02-26,1437689.581399525
2020-02-27,1437587.3258933942
2020-02-28,1438549.7396092075
2020-02-29,1439301.8666895078
2020-03-01,1449646.3318351926
2020-03-02,1449324.1429338418
2020-03-03,1451302.77832916
2020-03-04,1451721.9533031103
2020-03-05,1451010.6352778266
2020-03-06,1451133.1784223546
2020-03-07,1450203.8379713008
2020-03-08,1449728.9583999414
2020-03-09,1448300.4594948953
2020-03-10,1448213.0658793636
2020-03-11,1448274.980094755
2020-03-12,1447673.3842636421
2020-03-13,1446578.2125667944
2020-03-14,1448291.4514629666
2020-03-15,1447954.6184624669
2020-03-16,1447616.509451561
2020-03-17,1447785.216026746
2020-03-18,1446757.1466925093
2020-03-19,1446707.2201841583
2020-03-20,1446463.8543202877
2020-03-21,1446788.0175177238
2020-03-22,1446877.1790480143
2020-03-23,1447763.2546707238
2020-03-24,1447593.2830288103
2020-03-25,1447967.8473737966
2020-03-26,1447162.2959728516
2020-03-27,1446569.0810011004
2020-03-28,1446591.0310013618
2020-03-29,1447402.9113020173
2020-03-30,1447292.0152943435
2020-03-31,1448289.5406810432
2020-04-01,1460353.8261213077
2020-04-02,1461511.595002188
2020-04-03,1462251.3998054038
2020-04-04,1462800.7388616337
2020-04-05,1463471.785743305
2020-04-06,1462932.3275871961
2020-04-07,1462589.5213013182
2020-04-08,1463336.305907471
2020-04-09,1463684.0971344623
2020-04-10,1462481.8690071467
2020-04-11,1462241.5601272746
2020-04-12,1461699.516632339
2020-04-13,1462562.0956456983
2020-04-14,1463662.1155892294
2020-04-15,1463672.9646364434
2020-04-16,1463449.3181952762
2020-04-17,1463513.0478625307
2020-04-18,1464087.8434123541
2020-04-19,1463159.69722145
2020-04-20,1462877.2327136332
2020-04-21,1462062.5055734427
2020-04-22,1461525.44348236
2020-04-23,1460781.0197062124
2020-04-24,1459288.6977032628
2020-04-25,1460238.066844544
2020-04-26,1459042.9642348657
2020-04-27,1460254.7644475633
2020-04-28,1461326.3140354706
2020-04-29,1461485.2870777156
2020-04-30,1462147.682710409
2020-05-01,1470834.3956855675
2020-05-02,1470845.387537631
2020-05-03,1470302.0611352439
2020-05-04,1471272.166201821
2020-05-05,1470967.1186961955
2020-05-06,1471513.9779648494
2020-05-07,1471038.8976627854
2020-05-08,1471539.986485184
2020-05-09,1472349.5916044496
2020-05-10,1471919.2493409244
2020-05-11,1471419.6596160464
2020-05-12,1472296.3652945622
2020-05-13,1471916.614387962
2020-05-14,1472312.9369606634
2020-05-15,1473679.046019212
2020-05-16,1474857.2635702128
2020-05-17,1475585.9619893718
2020-05-18,1476755.5906888861
2020-05-19,1476657.7879196794
2020-05-20,1476585.5997287044
2020-05-21,1477090.549774652
2020-05-22,1477174.2015976356
2020-05-23,1477936.5556891398
2020-05-24,1478195.43416131
2020-05-25,1478017.0109066255
2020-05-26,1478793.4918033918
2020-05-27,1478209.6054492565
2020-05-28,1477791.9295421909
2020-05-29,1479527.6959211756
2020-05-30,1479957.474063953
2020-05-31,1480653.6421653938
2020-06-01,1491204.0041951523
2020-06-02,1491671.7056021856
2020-06-03,1488726.5803145226
2020-06-04,1489453.2170993078
2020-06-05,1488424.3983363225
2020-06-06,1486848.8907403622
2020-06-07,1488241.5235372712
2020-06-08,1488809.876674275
2020-06-09,1489275.903731401
2020-06-10,1488758.7670692294
2020-06-11,1490566.3993693334
2020-06-12,1490620.2696618724
2020-06-13,1490801.7299363683
2020-06-14,1491078.2688177058
2020-06-15,1491594.8064390307
2020-06-16,1490805.3156176154
2020-06-17,1490611.0649763853
2020-06-18,1490240.4974275685
2020-06-19,1490239.7972167036
2020-06-20,1489448.24909465
2020-06-21,1489728.722838331
2020-06-22,1489650.5766032678
2020-06-23,1491162.1378762112
2020-06-24,1491226.432568768
2020-06-25,1492537.4789242772
2020-06-26,1493323.2613072935
2020-06-27,1493878.6416883988
2020-06-28,1494677.8083766783
2020-06-29,1495360.5824694848
2020-06-30,1494892.0621143014
2020-07-01,1504302.7044717965
2020-07-02,1504815.139579781
2020-07-03,1505699.1371238176
2020-07-04,1505131.0815432551
2020-07-05,1504679.9514874774
2020-07-06,1505059.9547551386
2020-07-07,1504746.2161036644
2020-07-08,1504517.5593197355
2020-07-09,1504178.8202045634
2020-07-10,1503658.3769727892
2020-07-11,1503636.184123517
2020-07-12,1505089.0561396785
2020-07-13,1505449.1139882794
2020-07-14,1505800.5191257189
2020-07-15,1505927.8925113145
2020-07-16,1505408.0128351366
2020-07-17,1505799.110059425
2020-07-18,1507015.149904827
2020-07-19,1508503.7262947946
2020-07-20,1507376.59300001
2020-07-21,1507188.72190685
2020-07-22,1506396.2002387983
2020-07-23,1506163.6979432292
2020-07-24,1508015.419763391
2020-07-25,1509183.0093934964
2020-07-26,1509782.458846554
2020-07-27,1509576.0306030328
2020-07-28,1510937.4591393056
2020-07-29,1511513.312504028
2020-07-30,1510894.3724298957
2020-07-31,1511148.5953725716
2020-08-01,1520912.5533602298
2020-08-02,1520742.4000313429
2020-08-03,1521822.2723640355
2020-08-04,1521295.8351642964
2020-08-05,1521527.5462752176
2020-08-06,1520606.1229034865
2020-08-07,1520009.6292936904
2020-08-08,1521005.6673339424
2020-08-09,1522208.7101036685
2020-08-10,1521572.730831007
2020-08-11,1523054.8444864096
2020-08-12,1522705.8012885975
2020-08-13,1522913.8747061226
2020-08-14,1522470.7082438567
2020-08-15,1523527.061177915
2020-08-16,1524229.8520512364
2020-08-17,1524583.4090454099
2020-08-18,1524117.4737306046
2020-08-19,1522908.8793258893
2020-08-20,1524271.3634807046
2020-08-21,1524528.1029337873
2020-08-22,1524241.2902746466
2020-08-23,1524369.4175131517
2020-08-24,1523744.3896881822
2020-08-25,1522742.3571165053
2020-08-26,1523849.0285463515
2020-08-27,1523816.2266964978
2020-08-28,1524774.1726965564
2020-08-29,1524932.8739749892
2020-08-30,1525634.8810437748
2020-08-31,1526112.7044817812
2020-09-01,1537502.1281712684
2020-09-02,1538628.856687521
2020-09-03,1539391.4188846317
2020-09-04,1538943.878446151
2020-09-05,1539462.1810565302
2020-09-06,1539819.286070628
2020-09-07,1540554.7123700818
2020-09-08,1540871.484496159
2020-09-09,1542192.329651983
2020-09-10,1543516.930671484
2020-09-11,1543773.6170108279
2020-09-12,1543857.375636181
2020-09-13,1544292.9593523326
2020-09-14,1543917.384057979
2020-09-15,1544926.2669888313
2020-09-16,1545948.1451365685
2020-09-17,1546340.1989588037
2020-09-18,1547235.2326537196
2020-09-19,1547283.0544288105
2020-09-20,1546082.3878904195
2020-09-21,1545959.7376469423
2020-09-22,1545063.989535863
2020-09-23,1547640.7734591062
2020-09-24,1548257.7835730766
2020-09-25,1548617.0113896378
2020-09-26,1548742.245879111
2020-09-27,1548681.2027776984
2020-09-28,1549095.3885356656
2020-09-29,1549176.5590785216
2020-09-30,1549989.733531342
2020-10-01,1560922.3710070103
2020-10-02,1561651.9130561638
2020-10-03,1562190.3917088974
2020-10-04,1562503.8649589159
2020-10-05,1562153.2921754695
2020-10-06,1561903.3864200742
2020-10-07,1560435.704553387
2020-10-08,1559557.655074524
2020-10-09,1559772.370710542
2020-10-10,1559946.3102356275
2020-10-11,1559935.1139856789
2020-10-12,1559371.1899809865
2020-10-13,1559208.3407311193
2020-10-14,1559598.5996121275
2020-10-15,1559108.6041649603
2020-10-16,1559239.1878701379
2020-10-17,1559606.0812540697
2020-10-18,1559941.898909165
2020-10-19,1560022.0442566727
2020-10-20,1561422.6667795079
2020-10-21,1561060.5011454127
2020-10-22,1562033.2606590092
2020-10-23,1562041.5189079056
2020-10-24,1562561.0265414899
2020-10-25,1562431.6110803592
2020-10-26,1562607.6558815509
2020-10-27,1564093.22658904
2020-10-28,1565118.5894635266
2020-10-29,1566458.7929809308
2020-10-30,1566260.438731899
2020-10-31,1566854.3110186493
2020-11-01,1576792.4720373766
2020-11-02,1576578.5851466432
2020-11-03,1577612.915033401
2020-11-04,1577535.6943914425
2020-11-05,1578539.3976429638
2020-11-06,1578562.6956514427
2020-11-07,1578984.7308495324
2020-11-08,1579295.3128944917
2020-11-09,1580405.3646770748
2020-11-10,1579679.673222862
2020-11-11,1581135.9875711696
2020-11-12,1579904.44526296
2020-11-13,1579017.4337617257
2020-11-14,1579561.9924292848
2020-11-15,1578643.5713079572
2020-11-16,1578148.9375098445
2020-11-17,1577663.4449916384
2020-11-18,1578091.5751931083
2020-11-19,1578966.0062569282
2020-11-20,1578665.545684
2020-11-21,1579296.641815822
2020-11-22,1579183.7488826478
2020-11-23,1578782.2932864754
2020-11-24,1576664.27950146
2020-11-25,1577489.370041775
2020-11-26,1578010.88270705
2020-11-27,1577028.1068338254
2020-11-28,1577538.227387176
2020-11-29,1578023.7513688426
2020-11-30,1577694.7931798822
2020-12-01,1588284.041566742
2020-12-02,1589056.2197229825
2020-12-03,1588908.0232300807
2020-12-04,1589001.5751353255
2020-12-05,1586946.364848355
2020-12-06,1588357.0444894466
2020-12-07,1589337.8093469867
2020-12-08,1589366.6306714846
2020-12-09,1589978.359436806
2020-12-10,1590255.6256509135
2020-12-11,1590461.804274226
2020-12-12,1590954.8998406834
2020-12-13,1590488.8220085122
2020-12-14,1592061.5769418853
2020-12-15,1591907.469503601
2020-12-16,1592125.465275082
2020-12-17,1592193.7989533148
2020-12-18,1592391.4916179385
2020-12-19,1592319.7130858707
2020-12-20,1592861.890484012
2020-12-21,1592867.416006597
2020-12-22,1592836.5093898873
2020-12-23,1593377.614618641
2020-12-24,1593111.1913145874
2020-12-25,1592691.1264088065
2020-12-26,1592625.7988173075
2020-12-27,1593407.9465544925
2020-12-28,1593064.6636578436
2020-12-29,1594046.7596969819
2020-12-30,1591680.7528848313
2020-12-31,1591771.3767948446
2021-01-01,1701845.8255427757
2021-01-02,1701987.1129565847
2021-01-03,1702479.6774821593
2021-01-04,1701916.1567866665
2021-01-05,1702017.3324332573
2021-01-06,1701640.576864564
2021-01-07,1700076.2631279873
2021-01-08,1701889.933975279
2021-01-09,1701863.966985059
2021-01-10,1704210.7983919103
2021-01-11,1705137.4345500902
2021-01-12,1704421.1861358879
2021-01-13,1704773.8828144036
2021-01-14,1706399.6842995784
2021-01-15,1707559.1564807524
2021-01-16,1709298.2855873574
2021-01-17,1709951.8908100105
2021-01-18,1711017.9744919597
2021-01-19,1710301.7098610965
2021-01-20,1712262.7286179925
2021-01-21,1713546.7653756926
2021-01-22,1713755.606753049
2021-01-23,1714078.093698853
2021-01-24,1714162.2287433525
2021-01-25,1714431.1721694258
2021-01-26,1714190.270183365
2021-01-27,1713001.7057235497
2021-01-28,1713368.337593527
2021-01-29,1712809.926811654
2021-01-30,1713747.390189265
2021-01-31,1713919.946829308
2021-02-01,1724906.9956203469
2021-02-02,1726311.2168547446
2021-02-03,1726284.2729643998
2021-02-04,1724619.4654320467
2021-02-05,1725618.5448580107
2021-02-06,1725204.601142649
2021-02-07,1724563.2874628087
2021-02-08,1724579.1132404883
2021-02-09,1726290.9639020253
2021-02-10,1725433.4213357063
2021-02-11,1726201.1981293533
2021-02-12,1725694.365870401
2021-02-13,1724178.8608238841
2021-02-14,1724111.0350400389
2021-02-15,1724750.8455767436
2021-02-16,1725483.1710836668
2021-02-17,1726546.5444917025
2021-02-18,1726981.4764744414
2021-02-19,1726177.0739205782
2021-02-20,1726898.3781565707
2021-02-21,1728237.759835882
2021-02-22,1728957.4485012589
2021-02-23,1730441.491440966
2021-02-24,1729725.809336105
2021-02-25,1731221.8386456976
2021-02-26,1731558.0654379625
2021-02-27,1732484.8014062834
2021-02-28,1732219.3668947204
2021-03-01,1741757.6776854624
2021-03-02,1742008.6370526075
2021-03-03,1742470.759785315
2021-03-04,1742180.5999747966
2021-03-05,1741697.1739545802
2021-03-06,1742370.2616417932
2021-03-07,1741820.0052507762
2021-03-08,1741121.0759567206
2021-03-09,1740508.7317755343
2021-03-10,1741249.245046467
2021-03-11,1742080.8278077391
2021-03-12,1743530.114321468
2021-03-13,1743902.440868075
2021-03-14,1742889.3543187128
2021-03-15,1743285.2490598536
2021-03-16,1743573.5966996704
2021-03-17,1745038.5196105354
2021-03-18,1745320.964610105
2021-03-19,1743959.3086700127
2021-03-20,1743450.066582553
2021-03-21,1744212.6972610168
2021-03-22,1743163.076599486
2021-03-23,1744352.8442991637
2021-03-24,1743401.0588319837
2021-03-25,1744766.331232379
2021-03-26,1745062.8970639694
2021-03-27,1745372.6052920935
2021-03-28,1745220.8141080032
2021-03-29,1744840.9904601765
2021-03-30,1745441.080767707
2021-03-31,1745756.9488911678
2021-04-01,1755326.177105336
2021-04-02,1756112.7556726795
2021-04-03,1756335.4556644328
2021-04-04,1758260.9240542036
2021-04-05,1758147.3714012746
2021-04-06,1759199.0230561052
2021-04-07,1759114.622110809
2021-04-08,1760128.572384773
2021-04-09,1760814.8561415388
2021-04-10,1760987.6336659885
2021-04-11,1761339.7675158582
2021-04-12,1762601.768432238
2021-04-13,1761700.2694120528
2021-04-14,1761853.801715257
2021-04-15,1761471.7666180353
2021-04-16,1761182.948494554
2021-04-17,1761398.0047487156
2021-04-18,1761473.955135596
2021-04-19,1762373.748883204
2021-04-20,1762778.855376936
2021-04-21,1763728.811623919
2021-04-22,1763728.2498537786
2021-04-23,1764371.449994345
2021-04-24,1763494.665732854
2021-04-25,1762723.9471192365
2021-04-26,1763770.6705421035
2021-04-27,1763857.7660967626
2021-04-28,1764184.3648439744
2021-04-29,1763673.9483745138
2021-04-30,1764441.7420523504
2021-05-01,1775255.892869729
2021-05-02,1774848.0623777574
2021-05-03,1776064.6429700642
2021-05-04,1774154.0345841448
2021-05-05,1774001.5054037736
2021-05-06,1774135.3114818824
2021-05-07,1774335.3665414704
2021-05-08,1773484.680337822
2021-05-09,1775463.126395083
2021-05-10,1775438.0197457077
2021-05-11,1775046.940765604
2021-05-12,1775634.7110366954
2021-05-13,1776352.1111264064
2021-05-14,1776116.807466168
2021-05-15,1776242.0102489972
2021-05-16,1777718.779094823
2021-05-17,1777943.0996791802
2021-05-18,1779394.6943688747
2021-05-19,1778986.663722456
2021-05-20,1778885.280265819
2021-05-21,1780670.5514951174
2021-05-22,1779140.5134435538
2021-05-23,1779381.4924928495
2021-05-24,1780311.2985817036
2021-05-25,1781288.9446888755
2021-05-26,1781035.660828558
2021-05-27,1780530.659483439
2021-05-28,1779609.4449691805
2021-05-29,1779027.999355591
2021-05-30,1778061.325093832
2021-05-31,1777622.303324158
2021-06-01,1787340.4378392817
2021-06-02,1788101.7323097214
2021-06-03,1790072.0556896864
2021-06-04,1791271.1973100358
2021-06-05,1791826.6860817848
2021-06-06,1793062.8028671502
2021-06-07,1792368.8713637528
2021-06-08,1791239.5317314893
2021-06-09,1791621.4155290266
2021-06-10,1791213.2004862851
2021-06-11,1791414.905685258
2021-06-12,1792072.6237219416
2021-06-13,1793821.8631933578
2021-06-14,1793495.2846879717
2021-06-15,1793369.8394023895
2021-06-16,1793253.6244030674
2021-06-17,1794199.3443068436
2021-06-18,1794657.2737464656
2021-06-19,1796221.5670170228
2021-06-20,1796044.7241317385
2021-06-21,1795820.7416884205
2021-06-22,1796424.895070957
2021-06-23,1798270.309988502
2021-06-24,1797698.1288431655
2021-06-25,1798848.7632542392
2021-06-26,1798566.68921644
2021-06-27,1800137.7263637967
2021-06-28,1800918.380424264
2021-06-29,1801185.6935945177
2021-06-30,1799998.4158098171
2021-07-01,1810011.1239612377
2021-07-02,1809086.7042117948
2021-07-03,1808970.6738616459
2021-07-04,1809740.544076035
2021-07-05,1808721.6044954383
2021-07-06,1809516.0253434733
2021-07-07,1810739.3308704458
2021-07-08,1810473.1726702366
2021-07-09,1811187.8382267426
2021-07-10,1811466.5896493886
2021-07-11,1811422.1476424092
2021-07-12,1810090.8206409812
2021-07-13,1810999.5921728876
2021-07-14,1812301.5511284461
2021-07-15,1812381.963163366
2021-07-16,1813840.178592725
2021-07-17,1813449.4990387638
2021-07-18,1814812.446958252
2021-07-19,1815682.491603245
2021-07-20,1816312.1195018198
2021-07-21,1815786.351015903
2021-07-22,1815258.8891962143
2021-07-23,1814988.3834573152
2021-07-24,1815287.0683913634
2021-07-25,1817464.2644848134
2021-07-26,1818460.8188118644
2021-07-27,1819028.4693942275
2021-07-28,1819974.359317143
2021-07-29,1819597.1327092517
2021-07-30,1817977.1090392394
2021-07-31,1818780.3325150763
2021-08-01,1826163.3333464046
2021-08-02,1826781.102153444
2021-08-03,1828580.784981824
2021-08-04,1829461.775988281
2021-08-05,1830542.1865818081
2021-08-06,1830656.4385370675
2021-08-07,1832106.689967477
2021-08-08,1830942.768250594
2021-08-09,1831483.8486057492
2021-08-10,1832005.8763344765
2021-08-11,1832107.442478348
2021-08-12,1830781.8558217608
2021-08-13,1831670.4047271847
2021-08-14,1831920.1131931692
2021-08-15,1831953.718675778
2021-08-16,1830346.3919513193
2021-08-17,1833287.8601098543
2021-08-18,1833823.4093294533
2021-08-19,1834646.778708632
2021-08-20,1835208.6248532522
2021-08-21,1835062.5279800447
2021-08-22,1833717.602305708
2021-08-23,1831710.4094406492
2021-08-24,1833253.3128401376
2021-08-25,1834877.6353103658
2021-08-26,1836273.40240342
2021-08-27,1837964.9882013672
2021-08-28,1837598.0108902608
2021-08-29,1837483.2405028234
2021-08-30,1837549.6857529406
2021-08-31,1838619.4211961098
2021-09-01,1848438.6247015004
2021-09-02,1849745.3185089678
2021-09-03,1849434.6097962037
2021-09-04,1849534.9213033286
2021-09-05,1852063.7538993803
2021-09-06,1851343.709459879
2021-09-07,1850638.5098219668
2021-09-08,1850831.4803276144
2021-09-09,1849364.2098403322
2021-09-10,1851415.7547852583
2021-09-11,1850940.611576166
2021-09-12,1853011.9436332805
2021-09-13,1852966.4439667328
2021-09-14,1854316.8928291907
2021-09-15,1856335.175182822
2021-09-16,1858285.8015859956
2021-09-17,1858386.0431909666
2021-09-18,1858413.3386009731
2021-09-19,1858086.7814060228
2021-09-20,1858275.5289709633
2021-09-21,1858498.5160674728
2021-09-22,1858112.624571208
2021-09-23,1857432.0914664743
2021-09-24,1857956.9115280595
2021-09-25,1857620.3453619163
2021-09-26,1857501.2501531006
2021-09-27,1855577.6426263973
2021-09-28,1858412.2366046633
2021-09-29,1857267.0919723636
2021-09-30,1857113.3865686208
2021-10-01,1867279.140520131
2021-10-02,1866364.426052638
2021-10-03,1866925.075154671
2021-10-04,1867749.423152634
2021-10-05,1867881.5689689522
2021-10-06,1868690.5374614836
2021-10-07,1868919.4716249534
2021-10-08,1869427.6139993356
2021-10-09,1869501.4963706923
2021-10-10,1871632.664245039
2021-10-11,1872473.2044162997
2021-10-12,1872072.7034262577
2021-10-13,1872233.0133433798
2021-10-14,1871621.4780767213
2021-10-15,1871616.119067167
2021-10-16,1871774.9235106362
2021-10-17,1872312.2100890772
2021-10-18,1874768.9143926327
2021-10-19,1874640.1794820828
2021-10-20,1875522.1242554472
2021-10-21,1876202.7292156771
2021-10-22,1875647.2168052555
2021-10-23,1875825.5818532666
2021-10-24,1873761.5489706453
2021-10-25,1875109.6005787062
2021-10-26,1876244.8187561985
2021-10-27,1877300.4211808504
2021-10-28,1877343.7745578277
2021-10-29,1878440.834871239
2021-10-30,1877875.8484238517
2021-10-31,1879472.2804665938
2021-11-01,1892074.3184380615
2021-11-02,1892401.5968709532
2021-11-03,1893540.4728057887
2021-11-04,1893493.7546796068
2021-11-05,1892312.6810857323
2021-11-06,1892168.0529975966
2021-11-07,1891663.6367338726
2021-11-08,1891830.2240807018
2021-11-09,1892569.697208838
2021-11-10,1892957.391871533
2021-11-11,1892642.376997077
2021-11-12,1891738.838199455
2021-11-13,1893494.7946956945
2021-11-14,1892908.401897407
2021-11-15,1892234.3395998315
2021-11-16,1892521.7910028375
2021-11-17,1892234.5855758209
2021-11-18,1892465.1399429487
2021-11-19,1892208.8658103868
2021-11-20,1890876.9847337329
2021-11-21,1891244.7547563268
2021-11-22,1893043.6368263247
2021-11-23,1894423.541771578
2021-11-24,1893010.0483405709
